review_id,product_name,reviewer_name,rating,review_text,platform
508,Air Fryer,Suresh,1,"I regret buying this Air Fryer, it stopped functioning after few uses.",Amazon
509,Wireless Bluetooth Earbuds,Neha,2,"Terrible experience, the Wireless Bluetooth Earbuds does not match the product description. Would consider buying again.",Flipkart
510,Gaming Keyboard,Manoj,5,"Excellent quality Gaming Keyboard, totally worth the price. Highly recommended!",Flipkart
511,Bluetooth Speaker,Divya,1,"The Bluetooth Speaker is a total scam, completely different from the pictures. Packaging was neat.",Flipkart
512,Wireless Mouse,Anjali,4,Amazing value for money. The Wireless Mouse looks premium and works great.,Amazon
513,Bluetooth Speaker,Sanjay,1,"I regret buying this Bluetooth Speaker, it stopped functioning after few uses.",Amazon
514,Laptop Backpack,Priya,4,"Superb product! The Laptop Backpack exceeded my expectations, five stars. Not sure if I will repurchase.",Flipkart
515,Power Bank 10000mAh,Sneha,5,Amazing value for money. The Power Bank 10000mAh looks premium and works great.,Amazon
516,Smartwatch,Deepak,5,"Perfect Smartwatch for daily use, no issues at all after a month. Not sure if I will repurchase.",Flipkart
517,USB-C Charging Cable,Karan,4,"Very happy with this USB-C Charging Cable, will definitely buy again from this brand.",Amazon
518,Laptop Backpack,Kavya,3,"The Laptop Backpack works fine, though delivery took longer than expected.",Amazon
519,Bluetooth Speaker,Amit,1,"Really bad Bluetooth Speaker, would not recommend to anyone.",Flipkart
520,Office Chair,Neha,4,Best Office Chair I have bought online. Great build quality and fast delivery. Customer support responded quickly.,Flipkart
521,Running Shoes,Rohit,3,"The Running Shoes is average, packaging could have been better.",Flipkart
522,Bluetooth Speaker,Amit,2,"The Bluetooth Speaker is a total scam, completely different from the pictures.",Flipkart
523,LED Desk Lamp,Sneha,2,"The LED Desk Lamp is a total scam, completely different from the pictures.",Flipkart
524,Smartphone Back Cover,Arjun,5,"Very happy with this Smartphone Back Cover, will definitely buy again from this brand.",Flipkart
525,Smartwatch,Nisha,4,"Superb product! The Smartwatch exceeded my expectations, five stars.",Flipkart
526,Cotton T-Shirt,Neha,4,Best Cotton T-Shirt I have bought online. Great build quality and fast delivery.,Flipkart
527,Office Chair,Deepak,4,"This Office Chair is fantastic, exactly as described. Very satisfied customer.",Amazon
528,USB-C Charging Cable,Pooja,2,"Not worth the price, this USB-C Charging Cable broke on the second day.",Flipkart
529,Gaming Keyboard,Riya,5,Impressed by the quality of the Gaming Keyboard. Packaging was also very good.,Amazon
530,Power Bank 10000mAh,Suresh,5,Impressed by the quality of the Power Bank 10000mAh. Packaging was also very good.,Amazon
531,Smartwatch,Suresh,5,"Very happy with this Smartwatch, will definitely buy again from this brand.",Flipkart
532,Bluetooth Speaker,Deepak,1,Delivery was late and the Bluetooth Speaker was defective on arrival.,Amazon
533,Kitchen Mixer Grinder,Karan,3,"Average Kitchen Mixer Grinder, quality is decent for the price range.",Flipkart
534,Running Shoes,Suresh,5,Best Running Shoes I have bought online. Great build quality and fast delivery.,Flipkart
535,Air Fryer,Anjali,3,"Reasonable Air Fryer, matches the description mostly.",Amazon
536,Kitchen Mixer Grinder,Amit,5,Best Kitchen Mixer Grinder I have bought online. Great build quality and fast delivery.,Flipkart
537,Bluetooth Speaker,Rahul,5,Best Bluetooth Speaker I have bought online. Great build quality and fast delivery.,Amazon
538,Air Fryer,Riya,5,"This Air Fryer is fantastic, exactly as described. Very satisfied customer.",Flipkart
539,Wireless Bluetooth Earbuds,Suresh,5,"Superb product! The Wireless Bluetooth Earbuds exceeded my expectations, five stars.",Amazon
540,Wireless Bluetooth Earbuds,Pooja,1,"Not worth the price, this Wireless Bluetooth Earbuds broke on the second day.",Flipkart
541,Laptop Backpack,Neha,5,Impressed by the quality of the Laptop Backpack. Packaging was also very good. Shipping was quick.,Flipkart
542,Kitchen Mixer Grinder,Vikram,2,"The Kitchen Mixer Grinder is a total scam, completely different from the pictures.",Flipkart
543,Office Chair,Karan,5,"Superb product! The Office Chair exceeded my expectations, five stars.",Amazon
544,Smartwatch,Deepak,5,Best Smartwatch I have bought online. Great build quality and fast delivery.,Amazon
545,Smartphone Back Cover,Arjun,5,Absolutely loved this Smartphone Back Cover! Works perfectly and arrived on time.,Amazon
546,Air Fryer,Amit,3,"Average Air Fryer, quality is decent for the price range.",Amazon
547,Power Bank 10000mAh,Riya,5,Great purchase! The Power Bank 10000mAh is durable and easy to use. Would consider buying again.,Amazon
548,Smartwatch,Sneha,2,Very disappointed with this Smartwatch. Stopped working within a week.,Flipkart
549,Air Fryer,Sneha,2,The Air Fryer arrived damaged and customer service was unhelpful.,Amazon
550,Bluetooth Speaker,Arjun,5,"Excellent quality Bluetooth Speaker, totally worth the price. Highly recommended! Packaging was neat.",Amazon
551,USB-C Charging Cable,Rohit,1,"Terrible experience, the USB-C Charging Cable does not match the product description. Not sure if I will repurchase.",Flipkart
552,USB-C Charging Cable,Deepak,4,Absolutely loved this USB-C Charging Cable! Works perfectly and arrived on time.,Flipkart
553,Laptop Backpack,Sneha,3,"Average Laptop Backpack, quality is decent for the price range.",Flipkart
554,Cotton T-Shirt,Sneha,5,"Very happy with this Cotton T-Shirt, will definitely buy again from this brand.",Amazon
555,Gaming Keyboard,Suresh,5,"Very happy with this Gaming Keyboard, will definitely buy again from this brand.",Flipkart
556,Power Bank 10000mAh,Anjali,4,Absolutely loved this Power Bank 10000mAh! Works perfectly and arrived on time.,Flipkart
557,USB-C Charging Cable,Rahul,3,"Decent USB-C Charging Cable for the price, some minor issues but usable.",Flipkart
558,Gaming Keyboard,Manoj,5,"Excellent quality Gaming Keyboard, totally worth the price. Highly recommended!",Flipkart
559,Gaming Keyboard,Anjali,5,Great purchase! The Gaming Keyboard is durable and easy to use.,Amazon
560,Laptop Backpack,Riya,1,Very disappointed with this Laptop Backpack. Stopped working within a week. Customer support responded quickly.,Flipkart
561,Laptop Backpack,Vikram,1,"Poor build quality, the Laptop Backpack feels cheap and flimsy.",Flipkart
562,Office Chair,Suresh,5,"This Office Chair is fantastic, exactly as described. Very satisfied customer. Would consider buying again.",Amazon
563,Power Bank 10000mAh,Suresh,3,"The Power Bank 10000mAh works fine, though delivery took longer than expected.",Amazon
564,Running Shoes,Karan,2,"Not worth the price, this Running Shoes broke on the second day.",Amazon
565,Gaming Keyboard,Sanjay,1,"The Gaming Keyboard is a total scam, completely different from the pictures. Packaging was neat.",Flipkart
566,Gaming Keyboard,Suresh,4,Best Gaming Keyboard I have bought online. Great build quality and fast delivery.,Amazon
567,USB-C Charging Cable,Isha,3,"The USB-C Charging Cable is okay, does the job but nothing special.",Flipkart
568,Running Shoes,Deepak,2,"Waste of money, the Running Shoes quality is really poor.",Flipkart
569,Smartphone Back Cover,Riya,3,"Reasonable Smartphone Back Cover, matches the description mostly.",Amazon
570,Smartphone Back Cover,Nisha,4,Absolutely loved this Smartphone Back Cover! Works perfectly and arrived on time.,Flipkart
571,Office Chair,Pooja,5,"Superb product! The Office Chair exceeded my expectations, five stars.",Amazon
572,Gaming Keyboard,Nisha,5,Great purchase! The Gaming Keyboard is durable and easy to use.,Flipkart
573,Power Bank 10000mAh,Kavya,1,Delivery was late and the Power Bank 10000mAh was defective on arrival.,Amazon
574,USB-C Charging Cable,Priya,5,"Very happy with this USB-C Charging Cable, will definitely buy again from this brand.",Amazon
575,Kitchen Mixer Grinder,Rohit,4,"This Kitchen Mixer Grinder is fantastic, exactly as described. Very satisfied customer.",Amazon
576,Smartphone Back Cover,Suresh,3,"Okay-ish product, the Smartphone Back Cover performs as expected, nothing more. Packaging was neat.",Amazon
577,Wireless Mouse,Manoj,4,"Perfect Wireless Mouse for daily use, no issues at all after a month.",Flipkart
578,Cotton T-Shirt,Amit,1,"Really bad Cotton T-Shirt, would not recommend to anyone.",Amazon
579,LED Desk Lamp,Anjali,3,"Reasonable LED Desk Lamp, matches the description mostly.",Amazon
580,Power Bank 10000mAh,Nisha,2,"Waste of money, the Power Bank 10000mAh quality is really poor.",Flipkart
581,LED Desk Lamp,Kavya,3,"Okay-ish product, the LED Desk Lamp performs as expected, nothing more.",Flipkart
582,Running Shoes,Vikram,3,"Decent Running Shoes for the price, some minor issues but usable.",Amazon
583,Running Shoes,Isha,2,"Really bad Running Shoes, would not recommend to anyone.",Flipkart
584,Power Bank 10000mAh,Neha,1,"Really bad Power Bank 10000mAh, would not recommend to anyone. Customer support responded quickly.",Flipkart
585,Office Chair,Pooja,2,The Office Chair arrived damaged and customer service was unhelpful.,Flipkart
586,Air Fryer,Divya,2,"I regret buying this Air Fryer, it stopped functioning after few uses.",Amazon
587,LED Desk Lamp,Rohit,5,"This LED Desk Lamp is fantastic, exactly as described. Very satisfied customer. Shipping was quick.",Flipkart
588,Wireless Mouse,Neha,2,"Terrible experience, the Wireless Mouse does not match the product description. Shipping was quick.",Amazon
589,Wireless Mouse,Isha,5,Amazing value for money. The Wireless Mouse looks premium and works great.,Amazon
590,Power Bank 10000mAh,Neha,1,"I regret buying this Power Bank 10000mAh, it stopped functioning after few uses.",Amazon
591,Office Chair,Priya,5,"This Office Chair is fantastic, exactly as described. Very satisfied customer.",Amazon
592,Power Bank 10000mAh,Pooja,5,"Perfect Power Bank 10000mAh for daily use, no issues at all after a month.",Amazon
593,Wireless Mouse,Rahul,2,"Not worth the price, this Wireless Mouse broke on the second day.",Amazon
594,Laptop Backpack,Isha,2,"Waste of money, the Laptop Backpack quality is really poor. Would consider buying again.",Flipkart
595,Laptop Backpack,Vikram,4,"Very happy with this Laptop Backpack, will definitely buy again from this brand.",Amazon
596,Laptop Backpack,Nisha,3,"The Laptop Backpack is okay, does the job but nothing special.",Flipkart
597,Kitchen Mixer Grinder,Suresh,2,"Really bad Kitchen Mixer Grinder, would not recommend to anyone.",Amazon
598,Laptop Backpack,Isha,5,Impressed by the quality of the Laptop Backpack. Packaging was also very good.,Flipkart
599,Smartphone Back Cover,Neha,5,"Superb product! The Smartphone Back Cover exceeded my expectations, five stars.",Amazon
600,Wireless Mouse,Manoj,1,Delivery was late and the Wireless Mouse was defective on arrival. Would consider buying again.,Amazon
